ID_compra,filial,cidade,tipo_cliente,genero,tipo_produto,preco_unitario,quantidade,imposto_5%,total,data,hora,forma_pagamento,avaliacao
534-53-3526,A,Santo André,Normal,Feminino,Esportes e Viagem,94.76,4,18.952,397.992,2/11/2019,16:06,Carteira Digital,7.8
307-04-2070,A,Santo André,Membro,Feminino,Moda,30.62,1,1.531,32.151,2/5/2019,14:14,Cartão de Crédito,4.1
468-99-7231,C,São Caetano,Normal,Feminino,Casa,44.01,8,17.604,369.684,3/3/2019,17:36,Dinheiro,8.8
516-77-6464,C,São Caetano,Membro,Feminino,Saúde e Beleza,10.16,5,2.54,53.34,2/24/2019,13:08,Carteira Digital,4.1
404-91-5964,A,Santo André,Normal,Masculino,Eletrônicos,74.58,7,26.103,548.163,2/4/2019,16:09,Cartão de Crédito,9.0
886-77-9084,C,São Caetano,Normal,Masculino,Eletrônicos,71.89,8,28.756,603.876,2/19/2019,11:33,Carteira Digital,5.5
790-38-4466,C,São Caetano,Normal,Feminino,Saúde e Beleza,10.99,5,2.7475,57.6975,1/23/2019,10:18,Cartão de Crédito,9.3
704-10-4056,C,São Caetano,Membro,Masculino,Saúde e Beleza,60.47,3,9.0705,190.4805,1/14/2019,10:55,Cartão de Crédito,5.6
497-37-6538,A,Santo André,Normal,Masculino,Esportes e Viagem,58.91,7,20.6185,432.9885,1/17/2019,15:15,Carteira Digital,9.7
651-96-5970,A,Santo André,Normal,Masculino,Moda,46.41,1,2.3205,48.7305,3/3/2019,20:06,Cartão de Crédito,4.0
400-80-4065,C,São Caetano,Membro,Masculino,Saúde e Beleza,68.55,4,13.71,287.91,2/15/2019,20:21,Cartão de Crédito,9.2
744-16-7898,B,São Bernardo do Campo,Normal,Feminino,Casa,97.37,10,48.685,1022.385,1/15/2019,13:48,Cartão de Crédito,4.9
263-12-5321,A,Santo André,Membro,Masculino,Eletrônicos,92.6,7,32.41,680.61,2/27/2019,12:52,Cartão de Crédito,9.3
702-72-0487,A,Santo André,Normal,Feminino,Eletrônicos,46.61,2,4.661,97.881,2/26/2019,12:28,Cartão de Crédito,6.6
605-83-1050,B,São Bernardo do Campo,Normal,Masculino,Moda,27.18,2,2.718,57.078,3/15/2019,16:26,Carteira Digital,4.3
443-60-9639,C,São Caetano,Membro,Feminino,Casa,60.87,1,3.0435,63.9135,1/24/2019,13:24,Dinheiro,5.5
864-24-7918,A,Santo André,Membro,Feminino,Esportes e Viagem,24.49,10,12.245,257.145,2/22/2019,15:15,Dinheiro,8.1
359-94-5395,B,São Bernardo do Campo,Normal,Masculino,Saúde e Beleza,92.78,1,4.639,97.419,3/15/2019,10:50,Cartão de Crédito,9.8
401-09-4232,C,São Caetano,Membro,Masculino,Casa,86.69,5,21.6725,455.1225,2/11/2019,18:38,Carteira Digital,9.4
751-15-6198,B,São Bernardo do Campo,Normal,Masculino,Esportes e Viagem,23.01,6,6.903,144.963,1/12/2019,16:45,Carteira Digital,7.9
324-41-6833,C,São Caetano,Membro,Feminino,Eletrônicos,30.2,8,12.08,253.68,3/3/2019,19:30,Carteira Digital,5.1
474-33-8305,C,São Caetano,Membro,Masculino,Moda,67.39,7,23.5865,495.3165,3/23/2019,13:23,Carteira Digital,6.9
759-29-9521,A,Santo André,Membro,Feminino,Moda,48.96,9,22.032,462.672,3/4/2019,11:27,Dinheiro,8.0
831-81-6575,B,São Bernardo do Campo,Membro,Feminino,Eletrônicos,75.59,9,34.0155,714.3255,2/23/2019,11:12,Dinheiro,8.0
220-68-6701,A,Santo André,Normal,Feminino,Casa,77.47,4,15.494,325.374,3/17/2019,16:36,Dinheiro,4.2
618-34-8551,A,Santo André,Normal,Feminino,Esportes e Viagem,93.18,2,9.318,195.678,1/16/2019,18:41,Cartão de Crédito,8.5
257-60-7754,A,Santo André,Normal,Feminino,Eletrônicos,50.23,4,10.046,210.966,1/8/2019,17:12,Dinheiro,9.0
559-61-5987,B,São Bernardo do Campo,Normal,Feminino,Saúde e Beleza,17.75,1,0.8875,18.6375,1/14/2019,10:38,Dinheiro,8.6
189-55-2313,C,São Caetano,Normal,Feminino,Moda,62.18,10,31.09,652.89,1/31/2019,10:33,Carteira Digital,6.0
565-91-4567,B,São Bernardo do Campo,Normal,Masculino,Saúde e Beleza,10.75,8,4.3,90.3,3/15/2019,14:38,Carteira Digital,6.2
380-60-5336,A,Santo André,Normal,Feminino,Eletrônicos,40.26,10,20.13,422.73,2/24/2019,18:06,Cartão de Crédito,5.0
815-04-6282,C,São Caetano,Membro,Feminino,Esportes e Viagem,64.97,5,16.2425,341.0925,2/8/2019,12:52,Cartão de Crédito,6.5
674-56-6360,A,Santo André,Normal,Masculino,Eletrônicos,95.15,1,4.7575,99.9075,3/22/2019,14:00,Dinheiro,6.0
778-34-2523,A,Santo André,Membro,Feminino,Eletrônicos,48.62,8,19.448,408.408,1/24/2019,10:57,Dinheiro,5.0
499-27-7781,B,São Bernardo do Campo,Normal,Feminino,Alimentos e Bebidas,53.21,8,21.284,446.964,3/14/2019,16:45,Carteira Digital,5.0
477-59-2456,C,São Caetano,Normal,Feminino,Moda,45.44,7,15.904,333.984,1/23/2019,11:15,Dinheiro,9.2
832-51-6761,A,Santo André,Normal,Masculino,Alimentos e Bebidas,33.88,8,13.552,284.592,1/19/2019,20:29,Carteira Digital,9.6
869-11-3082,B,São Bernardo do Campo,Membro,Masculino,Saúde e Beleza,96.16,4,19.232,403.872,1/27/2019,20:03,Cartão de Crédito,8.4
190-59-3964,B,São Bernardo do Campo,Membro,Masculino,Alimentos e Bebidas,47.16,5,11.79,247.59,2/3/2019,14:35,Cartão de Crédito,6.0
366-43-6862,B,São Bernardo do Campo,Normal,Masculino,Eletrônicos,52.89,4,10.578,222.138,3/25/2019,16:32,Carteira Digital,6.7
186-43-8965,A,Santo André,Membro,Feminino,Casa,47.68,2,4.768,100.128,2/24/2019,10:10,Cartão de Crédito,4.1
784-21-9238,C,São Caetano,Membro,Masculino,Esportes e Viagem,10.17,1,0.5085,10.6785,2/7/2019,14:15,Dinheiro,5.9
276-75-6884,A,Santo André,Normal,Feminino,Saúde e Beleza,68.71,3,10.3065,216.4365,3/4/2019,10:05,Dinheiro,8.7
109-86-4363,B,São Bernardo do Campo,Membro,Feminino,Esportes e Viagem,60.08,7,21.028,441.588,2/14/2019,11:36,Cartão de Crédito,4.5
569-76-2760,A,Santo André,Membro,Feminino,Esportes e Viagem,22.01,4,4.402,92.442,1/29/2019,18:15,Cartão de Crédito,6.6
222-42-0244,B,São Bernardo do Campo,Membro,Feminino,Saúde e Beleza,72.11,9,32.4495,681.4395,1/28/2019,13:53,Cartão de Crédito,7.7
760-53-9233,A,Santo André,Membro,Masculino,Moda,41.28,3,6.192,130.032,3/26/2019,18:37,Cartão de Crédito,8.5
538-22-0304,C,São Caetano,Normal,Masculino,Eletrônicos,64.95,10,32.475,681.975,3/24/2019,18:27,Dinheiro,5.2
416-17-9926,A,Santo André,Membro,Feminino,Eletrônicos,74.22,10,37.11,779.31,1/1/2019,14:42,Cartão de Crédito,4.3
237-44-6163,A,Santo André,Normal,Masculino,Eletrônicos,10.56,8,4.224,88.704,1/24/2019,17:43,Dinheiro,7.6
636-17-0325,B,São Bernardo do Campo,Normal,Masculino,Saúde e Beleza,62.57,4,12.514,262.794,2/25/2019,18:37,Dinheiro,9.5
343-75-9322,B,São Bernardo do Campo,Membro,Feminino,Esportes e Viagem,11.85,8,4.74,99.54,1/9/2019,16:34,Dinheiro,4.1
528-14-9470,A,Santo André,Membro,Masculino,Saúde e Beleza,91.3,1,4.565,95.865,2/14/2019,14:42,Carteira Digital,9.2
427-45-9297,B,São Bernardo do Campo,Membro,Feminino,Casa,40.73,7,14.2555,299.3655,3/12/2019,11:01,Carteira Digital,5.4
807-34-3742,A,Santo André,Normal,Masculino,Moda,52.38,1,2.619,54.999,3/26/2019,19:44,Dinheiro,5.8
288-62-1085,A,Santo André,Membro,Masculino,Moda,38.54,5,9.635,202.335,1/9/2019,13:34,Carteira Digital,5.6
670-71-7306,B,São Bernardo do Campo,Normal,Masculino,Esportes e Viagem,44.63,6,13.389,281.169,1/2/2019,20:08,Cartão de Crédito,5.1
660-29-7083,C,São Caetano,Normal,Masculino,Eletrônicos,55.87,10,27.935,586.635,1/15/2019,15:01,Dinheiro,5.8
271-77-8740,C,São Caetano,Membro,Feminino,Esportes e Viagem,29.22,6,8.766,184.086,1/1/2019,11:40,Carteira Digital,5.0
497-36-0989,A,Santo André,Normal,Masculino,Moda,51.94,3,7.791,163.611,2/15/2019,15:21,Dinheiro,7.9
291-59-1384,B,São Bernardo do Campo,Normal,Masculino,Eletrônicos,60.3,1,3.015,63.315,2/28/2019,17:38,Dinheiro,6.0
860-73-6466,A,Santo André,Membro,Feminino,Esportes e Viagem,39.47,2,3.947,82.887,3/2/2019,16:16,Cartão de Crédito,5.0
549-23-9016,C,São Caetano,Membro,Feminino,Alimentos e Bebidas,14.87,2,1.487,31.227,2/13/2019,18:15,Cartão de Crédito,8.9
896-34-0956,A,Santo André,Normal,Masculino,Moda,21.32,1,1.066,22.386,1/26/2019,12:43,Dinheiro,5.9
804-38-3935,A,Santo André,Membro,Masculino,Eletrônicos,93.78,3,14.067,295.407,1/30/2019,11:32,Cartão de Crédito,5.9
585-90-0249,A,Santo André,Membro,Masculino,Eletrônicos,73.26,1,3.663,76.923,1/27/2019,18:08,Carteira Digital,9.7
862-29-5914,C,São Caetano,Normal,Feminino,Esportes e Viagem,22.38,1,1.119,23.499,1/30/2019,17:08,Cartão de Crédito,8.6
845-94-6841,C,São Caetano,Membro,Feminino,Alimentos e Bebidas,72.88,9,32.796,688.716,1/8/2019,19:38,Dinheiro,4.0
125-45-2293,A,Santo André,Normal,Feminino,Moda,99.1,6,29.73,624.33,1/19/2019,13:11,Dinheiro,4.2
843-73-4724,A,Santo André,Normal,Masculino,Moda,74.1,1,3.705,77.805,1/25/2019,11:05,Dinheiro,9.2
409-33-9708,A,Santo André,Normal,Feminino,Moda,98.48,2,9.848,206.808,2/19/2019,10:12,Carteira Digital,9.2
658-66-3967,C,São Caetano,Normal,Masculino,Saúde e Beleza,53.19,7,18.6165,390.9465,1/14/2019,15:42,Carteira Digital,5.0
866-70-2814,B,São Bernardo do Campo,Normal,Feminino,Eletrônicos,52.79,10,26.395,554.295,2/25/2019,11:58,Carteira Digital,10.0
160-22-2687,A,Santo André,Membro,Feminino,Saúde e Beleza,95.95,5,23.9875,503.7375,1/23/2019,14:21,Carteira Digital,8.8
895-03-6665,B,São Bernardo do Campo,Normal,Feminino,Moda,36.51,9,16.4295,345.0195,2/16/2019,10:52,Dinheiro,4.2
770-42-8960,B,São Bernardo do Campo,Normal,Masculino,Alimentos e Bebidas,21.12,8,8.448,177.408,1/1/2019,19:31,Dinheiro,6.3
748-45-2862,A,Santo André,Membro,Feminino,Casa,28.31,4,5.662,118.902,3/7/2019,18:35,Dinheiro,8.2
234-36-2483,B,São Bernardo do Campo,Normal,Masculino,Saúde e Beleza,57.59,6,17.277,362.817,2/15/2019,13:51,Dinheiro,5.1
316-66-3011,A,Santo André,Membro,Feminino,Alimentos e Bebidas,47.63,9,21.4335,450.1035,1/23/2019,12:35,Dinheiro,5.0
848-95-6252,C,São Caetano,Membro,Feminino,Casa,86.27,1,4.3135,90.5835,2/20/2019,13:24,Carteira Digital,7.0
840-76-5966,A,Santo André,Membro,Masculino,Esportes e Viagem,12.76,2,1.276,26.796,1/8/2019,18:06,Carteira Digital,7.8
152-03-4217,B,São Bernardo do Campo,Normal,Feminino,Casa,11.28,9,5.076,106.596,3/17/2019,11:55,Cartão de Crédito,4.3
533-66-5566,B,São Bernardo do Campo,Normal,Feminino,Casa,51.07,7,17.8745,375.3645,1/12/2019,11:42,Dinheiro,7.0
124-31-1458,A,Santo André,Membro,Feminino,Eletrônicos,79.59,3,11.9385,250.7085,1/8/2019,14:30,Dinheiro,6.6
176-78-1170,C,São Caetano,Membro,Masculino,Saúde e Beleza,33.81,3,5.0715,106.5015,1/26/2019,15:11,Carteira Digital,7.3
361-59-0574,B,São Bernardo do Campo,Membro,Masculino,Esportes e Viagem,90.53,8,36.212,760.452,3/15/2019,14:48,Cartão de Crédito,6.5
101-81-4070,C,São Caetano,Membro,Feminino,Saúde e Beleza,62.82,2,6.282,131.922,1/17/2019,12:36,Carteira Digital,4.9
631-34-1880,C,São Caetano,Membro,Masculino,Alimentos e Bebidas,24.31,3,3.6465,76.5765,1/8/2019,19:09,Cartão de Crédito,4.3
852-82-2749,A,Santo André,Normal,Masculino,Esportes e Viagem,64.59,4,12.918,271.278,1/6/2019,13:35,Carteira Digital,9.3
873-14-6353,A,Santo André,Membro,Masculino,Alimentos e Bebidas,24.82,7,8.687,182.427,2/16/2019,10:33,Cartão de Crédito,7.1
584-66-4073,C,São Caetano,Normal,Masculino,Moda,56.5,1,2.825,59.325,3/13/2019,15:45,Carteira Digital,9.6
544-55-9589,B,São Bernardo do Campo,Membro,Feminino,Eletrônicos,21.43,10,10.715,225.015,1/28/2019,11:51,Dinheiro,6.2
166-19-2553,A,Santo André,Membro,Masculino,Esportes e Viagem,89.06,6,26.718,561.078,1/18/2019,17:26,Dinheiro,9.9
737-88-5876,A,Santo André,Membro,Masculino,Casa,23.29,4,4.658,97.818,3/19/2019,11:52,Cartão de Crédito,5.9
154-87-7367,C,São Caetano,Normal,Masculino,Casa,65.26,8,26.104,548.184,3/15/2019,14:04,Carteira Digital,6.3
885-56-0389,C,São Caetano,Membro,Masculino,Moda,52.35,1,2.6175,54.9675,2/12/2019,17:49,Dinheiro,4.0
608-05-3804,B,São Bernardo do Campo,Membro,Masculino,Eletrônicos,39.75,1,1.9875,41.7375,2/25/2019,20:19,Dinheiro,6.1
448-61-3783,A,Santo André,Normal,Feminino,Eletrônicos,90.02,8,36.008,756.168,3/21/2019,16:08,Cartão de Crédito,4.5
761-49-0439,B,São Bernardo do Campo,Membro,Feminino,Eletrônicos,12.1,8,4.84,101.64,1/19/2019,10:17,Carteira Digital,8.6
490-95-0021,B,São Bernardo do Campo,Membro,Feminino,Alimentos e Bebidas,33.21,10,16.605,348.705,1/8/2019,14:25,Carteira Digital,6.0
115-38-7388,C,São Caetano,Membro,Feminino,Moda,10.18,8,4.072,85.512,3/30/2019,12:51,Cartão de Crédito,9.5
311-13-6971,B,São Bernardo do Campo,Membro,Masculino,Esportes e Viagem,31.99,10,15.995,335.895,2/20/2019,15:18,Cartão de Crédito,9.9
291-55-6563,A,Santo André,Membro,Feminino,Casa,34.42,6,10.326,216.846,3/30/2019,12:45,Carteira Digital,7.5
548-48-3156,A,Santo André,Membro,Feminino,Alimentos e Bebidas,83.34,2,8.334,175.014,3/19/2019,13:37,Dinheiro,7.6
460-93-5834,A,Santo André,Normal,Masculino,Esportes e Viagem,45.58,7,15.953,335.013,1/13/2019,10:03,Dinheiro,5.0
325-89-4209,A,Santo André,Membro,Masculino,Alimentos e Bebidas,87.9,1,4.395,92.295,2/5/2019,19:42,Carteira Digital,6.7
884-80-6021,A,Santo André,Membro,Feminino,Eletrônicos,73.47,10,36.735,771.435,3/23/2019,13:14,Carteira Digital,9.5
137-74-8729,C,São Caetano,Normal,Feminino,Moda,12.19,8,4.876,102.396,3/13/2019,12:47,Carteira Digital,6.8
880-46-5796,A,Santo André,Membro,Masculino,Esportes e Viagem,76.92,10,38.46,807.66,3/17/2019,19:53,Carteira Digital,5.6
389-70-2397,C,São Caetano,Normal,Feminino,Saúde e Beleza,83.66,5,20.915,439.215,2/21/2019,10:26,Dinheiro,7.2
114-35-5271,B,São Bernardo do Campo,Normal,Feminino,Eletrônicos,57.91,8,23.164,486.444,2/7/2019,15:06,Dinheiro,8.1
607-76-6216,C,São Caetano,Membro,Feminino,Moda,92.49,5,23.1225,485.5725,3/2/2019,16:35,Cartão de Crédito,8.6
715-20-1673,B,São Bernardo do Campo,Normal,Masculino,Eletrônicos,28.38,5,7.095,148.995,3/6/2019,20:57,Dinheiro,9.4
811-35-1094,B,São Bernardo do Campo,Membro,Masculino,Eletrônicos,50.45,6,15.135,317.835,2/6/2019,15:16,Cartão de Crédito,8.9
699-88-1972,B,São Bernardo do Campo,Normal,Masculino,Saúde e Beleza,99.16,8,39.664,832.944,1/28/2019,17:47,Cartão de Crédito,4.2
781-84-8059,C,São Caetano,Normal,Masculino,Moda,60.74,7,21.259,446.439,1/18/2019,16:23,Carteira Digital,5.0
409-49-6995,C,São Caetano,Membro,Feminino,Alimentos e Bebidas,47.27,6,14.181,297.801,2/5/2019,10:17,Dinheiro,8.8
725-54-0677,C,São Caetano,Membro,Masculino,Saúde e Beleza,85.6,7,29.96,629.16,3/2/2019,13:50,Dinheiro,5.3
146-09-5432,A,Santo André,Membro,Masculino,Alimentos e Bebidas,35.04,9,15.768,331.128,2/9/2019,19:17,Carteira Digital,4.6
377-79-7592,C,São Caetano,Membro,Feminino,Eletrônicos,44.84,9,20.178,423.738,1/14/2019,14:00,Cartão de Crédito,7.5
509-10-0516,B,São Bernardo do Campo,Normal,Masculino,Casa,45.97,4,9.194,193.074,2/9/2019,12:02,Carteira Digital,5.1
595-94-9924,A,Santo André,Membro,Feminino,Saúde e Beleza,27.73,5,6.9325,145.5825,3/26/2019,20:21,Cartão de Crédito,4.2
865-41-9075,A,Santo André,Normal,Masculino,Alimentos e Bebidas,11.53,7,4.0355,84.7455,1/28/2019,17:35,Dinheiro,8.1
545-07-8534,C,São Caetano,Normal,Feminino,Saúde e Beleza,58.32,2,5.832,122.472,2/14/2019,12:42,Carteira Digital,6.0
118-62-1812,C,São Caetano,Membro,Feminino,Casa,78.38,4,15.676,329.196,3/24/2019,17:56,Dinheiro,7.9
450-42-3339,C,São Caetano,Normal,Masculino,Saúde e Beleza,84.61,10,42.305,888.405,2/9/2019,18:58,Cartão de Crédito,8.8
851-98-3555,B,São Bernardo do Campo,Normal,Feminino,Saúde e Beleza,82.88,5,20.72,435.12,3/24/2019,14:08,Cartão de Crédito,6.6
186-71-5196,A,Santo André,Membro,Feminino,Alimentos e Bebidas,79.54,2,7.954,167.034,3/27/2019,16:30,Carteira Digital,6.2
624-01-8356,B,São Bernardo do Campo,Normal,Feminino,Casa,49.01,10,24.505,514.605,1/27/2019,10:44,Cartão de Crédito,4.2
313-66-9943,B,São Bernardo do Campo,Membro,Feminino,Alimentos e Bebidas,29.15,3,4.3725,91.8225,3/27/2019,20:29,Cartão de Crédito,7.3
151-27-8496,C,São Caetano,Normal,Feminino,Eletrônicos,56.13,4,11.226,235.746,1/19/2019,11:43,Carteira Digital,8.6
453-33-6436,A,Santo André,Normal,Feminino,Casa,93.12,8,37.248,782.208,2/7/2019,10:09,Dinheiro,6.8
522-57-8364,A,Santo André,Membro,Masculino,Moda,51.34,8,20.536,431.256,1/31/2019,10:00,Carteira Digital,7.6
459-45-2396,A,Santo André,Membro,Feminino,Alimentos e Bebidas,99.6,3,14.94,313.74,2/25/2019,18:45,Dinheiro,5.8
717-96-4189,C,São Caetano,Normal,Feminino,Eletrônicos,35.49,6,10.647,223.587,2/2/2019,12:40,Dinheiro,4.1
722-13-2115,C,São Caetano,Membro,Masculino,Esportes e Viagem,42.85,1,2.1425,44.9925,3/14/2019,15:36,Cartão de Crédito,9.3
749-81-8133,A,Santo André,Normal,Feminino,Moda,94.67,4,18.934,397.614,3/11/2019,12:04,Dinheiro,6.8
777-67-2495,B,São Bernardo do Campo,Normal,Masculino,Casa,68.97,3,10.3455,217.2555,2/22/2019,11:26,Carteira Digital,8.7
636-98-3364,B,São Bernardo do Campo,Membro,Feminino,Eletrônicos,26.26,3,3.939,82.719,3/2/2019,12:36,Carteira Digital,6.3
246-55-6923,C,São Caetano,Membro,Feminino,Casa,35.79,9,16.1055,338.2155,3/10/2019,15:06,Cartão de Crédito,5.1
181-82-6255,B,São Bernardo do Campo,Normal,Feminino,Casa,16.37,6,4.911,103.131,2/8/2019,10:58,Dinheiro,7.0
838-02-1821,C,São Caetano,Membro,Feminino,Casa,12.73,2,1.273,26.733,2/22/2019,12:10,Cartão de Crédito,5.2
887-42-0517,C,São Caetano,Normal,Feminino,Esportes e Viagem,83.14,7,29.099,611.079,1/10/2019,10:31,Cartão de Crédito,6.6
457-12-0244,C,São Caetano,Membro,Feminino,Esportes e Viagem,35.22,6,10.566,221.886,3/14/2019,13:49,Carteira Digital,6.5
226-34-0034,B,São Bernardo do Campo,Normal,Feminino,Eletrônicos,13.78,4,2.756,57.876,1/10/2019,11:10,Carteira Digital,9.0
321-49-7382,B,São Bernardo do Campo,Membro,Masculino,Esportes e Viagem,88.31,1,4.4155,92.7255,2/15/2019,17:38,Cartão de Crédito,5.2
397-25-8725,A,Santo André,Membro,Feminino,Saúde e Beleza,39.62,9,17.829,374.409,1/13/2019,17:54,Cartão de Crédito,6.8
431-66-2305,B,São Bernardo do Campo,Normal,Feminino,Eletrônicos,88.25,9,39.7125,833.9625,2/15/2019,20:51,Cartão de Crédito,7.6
825-94-5922,B,São Bernardo do Campo,Normal,Masculino,Esportes e Viagem,25.31,2,2.531,53.151,3/2/2019,19:26,Carteira Digital,7.2
641-62-7288,B,São Bernardo do Campo,Normal,Masculino,Casa,99.92,6,29.976,629.496,3/24/2019,13:33,Carteira Digital,7.1
756-93-1854,C,São Caetano,Membro,Feminino,Moda,83.35,2,8.335,175.035,2/2/2019,14:05,Cartão de Crédito,9.5
243-55-8457,A,Santo André,Normal,Feminino,Alimentos e Bebidas,74.44,10,37.22,781.62,2/27/2019,11:40,Carteira Digital,5.1
458-10-8612,C,São Caetano,Normal,Masculino,Saúde e Beleza,64.08,7,22.428,470.988,1/20/2019,12:27,Carteira Digital,7.6
501-61-1753,B,São Bernardo do Campo,Normal,Feminino,Casa,63.15,6,18.945,397.845,1/3/2019,20:24,Carteira Digital,9.8
235-06-8510,C,São Caetano,Membro,Masculino,Casa,85.72,3,12.858,270.018,1/24/2019,20:59,Carteira Digital,5.1
433-08-7822,C,São Caetano,Normal,Feminino,Saúde e Beleza,78.89,7,27.6115,579.8415,1/5/2019,19:48,Carteira Digital,7.5
361-85-2571,A,Santo André,Normal,Feminino,Esportes e Viagem,89.48,5,22.37,469.77,3/30/2019,10:18,Dinheiro,7.4
131-70-8179,A,Santo André,Membro,Feminino,Saúde e Beleza,92.09,3,13.8135,290.0835,2/17/2019,16:27,Dinheiro,4.2
500-02-2261,C,São Caetano,Normal,Feminino,Alimentos e Bebidas,57.29,6,17.187,360.927,3/21/2019,17:04,Carteira Digital,5.9
720-72-2436,A,Santo André,Normal,Masculino,Alimentos e Bebidas,66.52,4,13.304,279.384,3/2/2019,18:14,Carteira Digital,6.9
702-83-5291,C,São Caetano,Membro,Masculino,Moda,99.82,9,44.919,943.299,3/27/2019,10:43,Dinheiro,6.6
809-69-9497,A,Santo André,Normal,Feminino,Casa,45.68,10,22.84,479.64,1/19/2019,19:30,Carteira Digital,5.7
449-16-6770,A,Santo André,Normal,Masculino,Saúde e Beleza,50.79,5,12.6975,266.6475,2/19/2019,14:53,Cartão de Crédito,5.3
333-23-2632,A,Santo André,Membro,Masculino,Saúde e Beleza,10.08,7,3.528,74.088,3/28/2019,20:14,Dinheiro,4.2
489-82-1237,A,Santo André,Normal,Feminino,Eletrônicos,93.88,7,32.858,690.018,1/5/2019,11:51,Cartão de Crédito,7.3
859-97-6048,C,São Caetano,Membro,Masculino,Eletrônicos,84.25,2,8.425,176.925,3/26/2019,14:13,Cartão de Crédito,5.3
676-10-2200,B,São Bernardo do Campo,Membro,Masculino,Moda,53.78,1,2.689,56.469,2/3/2019,20:13,Carteira Digital,4.7
373-88-1424,C,São Caetano,Membro,Masculino,Casa,35.81,5,8.9525,188.0025,2/6/2019,18:44,Carteira Digital,7.9
365-16-4334,B,São Bernardo do Campo,Normal,Feminino,Alimentos e Bebidas,26.43,8,10.572,222.012,2/24/2019,14:26,Carteira Digital,8.9
503-21-4385,B,São Bernardo do Campo,Membro,Masculino,Saúde e Beleza,39.91,3,5.9865,125.7165,2/21/2019,12:40,Carteira Digital,9.3
305-89-2768,B,São Bernardo do Campo,Membro,Feminino,Casa,21.9,3,3.285,68.985,1/9/2019,18:43,Carteira Digital,4.7
574-80-1489,B,São Bernardo do Campo,Membro,Feminino,Alimentos e Bebidas,62.85,4,12.57,263.97,2/25/2019,13:22,Carteira Digital,8.7
784-08-0310,C,São Caetano,Membro,Feminino,Alimentos e Bebidas,21.04,4,4.208,88.368,1/13/2019,13:58,Dinheiro,7.6
200-40-6154,B,São Bernardo do Campo,Membro,Masculino,Casa,65.91,6,19.773,415.233,2/9/2019,11:45,Dinheiro,5.7
846-10-0341,A,Santo André,Normal,Feminino,Moda,42.57,7,14.8995,312.8895,1/6/2019,11:51,Dinheiro,6.8
577-34-7579,C,São Caetano,Membro,Masculino,Alimentos e Bebidas,50.49,9,22.7205,477.1305,1/10/2019,17:16,Dinheiro,5.4
430-02-3888,B,São Bernardo do Campo,Normal,Masculino,Eletrônicos,46.02,6,13.806,289.926,2/7/2019,15:55,Dinheiro,7.1
867-47-1948,C,São Caetano,Normal,Feminino,Casa,15.8,10,7.9,165.9,1/9/2019,12:07,Dinheiro,7.8
384-59-6655,A,Santo André,Membro,Feminino,Alimentos e Bebidas,98.66,9,44.397,932.337,2/19/2019,15:07,Dinheiro,8.4
256-58-3609,C,São Caetano,Membro,Masculino,Moda,91.98,1,4.599,96.579,3/18/2019,15:29,Dinheiro,9.8
324-92-3863,A,Santo André,Membro,Masculino,Eletrônicos,20.89,2,2.089,43.869,2/5/2019,18:45,Dinheiro,9.8
593-08-5916,A,Santo André,Normal,Feminino,Moda,15.5,1,0.775,16.275,3/19/2019,15:23,Cartão de Crédito,7.4
364-34-2972,C,São Caetano,Membro,Masculino,Eletrônicos,96.82,3,14.523,304.983,3/30/2019,20:37,Dinheiro,6.7
794-42-3736,B,São Bernardo do Campo,Normal,Masculino,Alimentos e Bebidas,33.33,2,3.333,69.993,1/26/2019,14:41,Cartão de Crédito,6.4
172-42-8274,B,São Bernardo do Campo,Normal,Feminino,Eletrônicos,38.27,2,3.827,80.367,3/2/2019,18:18,Cartão de Crédito,5.8
558-60-5016,A,Santo André,Normal,Feminino,Casa,33.3,9,14.985,314.685,3/4/2019,15:27,Carteira Digital,7.2
195-06-0432,A,Santo André,Membro,Masculino,Casa,81.01,3,12.1515,255.1815,1/13/2019,12:55,Cartão de Crédito,9.3
605-03-2706,A,Santo André,Normal,Feminino,Saúde e Beleza,15.8,3,2.37,49.77,3/25/2019,18:02,Dinheiro,9.5
214-30-2776,B,São Bernardo do Campo,Membro,Feminino,Eletrônicos,34.49,5,8.6225,181.0725,3/11/2019,19:44,Cartão de Crédito,9.0
746-04-1077,B,São Bernardo do Campo,Membro,Feminino,Alimentos e Bebidas,84.63,10,42.315,888.615,1/1/2019,11:36,Cartão de Crédito,9.0
448-34-8700,B,São Bernardo do Campo,Membro,Masculino,Casa,36.91,7,12.9185,271.2885,2/10/2019,13:51,Carteira Digital,6.7
452-04-8808,B,São Bernardo do Campo,Normal,Masculino,Eletrônicos,87.08,7,30.478,640.038,1/26/2019,15:17,Dinheiro,5.5
531-56-4728,A,Santo André,Normal,Masculino,Casa,80.08,3,12.012,252.252,2/11/2019,15:29,Dinheiro,5.4
744-82-9138,C,São Caetano,Normal,Masculino,Moda,86.13,2,8.613,180.873,2/7/2019,17:59,Dinheiro,8.2
883-69-1285,B,São Bernardo do Campo,Membro,Masculino,Moda,49.92,2,4.992,104.832,3/6/2019,11:55,Cartão de Crédito,7.0
221-25-5073,A,Santo André,Normal,Feminino,Alimentos e Bebidas,74.66,4,14.932,313.572,3/4/2019,10:39,Dinheiro,8.5
